index,prediction,anomaly_score,status,Temperature,Pressure,Current,Accelerometer1RMS,Volume Flow RateRMS,possible_reason,severity,recommended_action
22311,-1,-0.055450935861388,Anomaly,85.2445,0.710565,1.2947,0.260816,3.32545,Possible rotor imbalance | Possible overheating | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22312,-1,-0.074028361595725,Anomaly,85.2897,0.054711,3.20499,0.267856,11.0339,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22314,-1,-0.0127873170743155,Anomaly,85.4006,0.382638,1.22232,0.266119,8.89171,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22315,-1,-0.0226460531315123,Anomaly,85.2582,-0.2732159999999999,1.96152,0.265069,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22316,-1,-0.006468834706693,Anomaly,85.4566,0.054711,2.7290400000000004,0.26694,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22318,-1,-0.0347822676769407,Anomaly,85.4087,-0.601143,2.64797,0.261315,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22319,-1,-0.0167441863805711,Anomaly,85.2655,0.054711,2.65477,0.265432,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22320,-1,-0.0417919844780777,Anomaly,85.7011,-0.601143,2.77408,0.26263,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22321,-1,-0.0342581741481317,Anomaly,85.5506,-0.601143,3.0262,0.265336,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22322,-1,-0.0471400554878238,Anomaly,85.5188,0.054711,2.72901,0.261083,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22323,-1,-0.0121009517189576,Anomaly,85.383,0.054711,2.01405,0.264438,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22324,-1,-0.0273582305972139,Anomaly,85.4404,0.382638,2.89348,0.268283,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22325,-1,-0.0221217684329657,Anomaly,85.5891,0.054711,2.69548,0.265164,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22328,-1,-0.0362520996704196,Anomaly,85.7522,-0.2732159999999999,1.91514,0.264987,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22329,-1,-0.00708115123695,Anomaly,85.8138,-0.2732159999999999,2.76113,0.268104,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22330,-1,-0.0146854518668062,Anomaly,85.7831,-0.601143,2.6118900000000003,0.269706,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22331,-1,-0.020841274863475,Anomaly,85.4348,-0.2732159999999999,2.68451,0.261834,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22333,-1,-0.0254906493519353,Anomaly,85.2767,-0.601143,2.62448,0.267686,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22334,-1,-0.0413692700724103,Anomaly,85.9685,0.382638,2.82349,0.266882,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22335,-1,-0.0486095161616735,Anomaly,85.4684,-0.601143,3.03558,0.263592,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22336,-1,-0.0121242258450406,Anomaly,85.7445,0.054711,2.31857,0.26681,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22337,-1,-0.0141864504358819,Anomaly,85.9123,0.382638,2.71365,0.26356,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22338,-1,-0.0279603260814357,Anomaly,85.831,0.382638,2.86096,0.259934,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22339,-1,-0.0433569396649657,Anomaly,85.8948,0.382638,2.8593900000000003,0.266157,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22340,-1,-0.0429778332655993,Anomaly,85.9753,0.382638,3.12507,0.265117,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22341,-1,-0.0375593692531366,Anomaly,85.9521,-0.2732159999999999,2.29206,0.259042,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22342,-1,-0.0017399135734507,Anomaly,85.7844,0.054711,2.06915,0.256729,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22345,-1,-0.0199468654165664,Anomaly,85.8428,0.054711,3.18318,0.247022,2.49408,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22346,-1,-0.0093908308168987,Anomaly,85.8092,0.382638,3.19248,0.245629,62.3744,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
22364,-1,-0.0019410345050069,Anomaly,86.0168,0.054711,3.06556,0.2379639999999999,121.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
22577,-1,-0.0033935707542367,Anomaly,85.4084,-0.2732159999999999,2.69208,0.260317,119.204,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
22582,-1,-0.0141441569878101,Anomaly,85.5017,-0.2732159999999999,2.98855,0.26627,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22584,-1,-0.0021951240567872,Anomaly,85.4857,0.382638,2.3865,0.263743,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22585,-1,-0.0078311892437217,Anomaly,85.9155,0.054711,2.62942,0.26536,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22588,-1,-0.0120215593101622,Anomaly,85.8784,0.382638,2.96448,0.261367,0.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible cavitation or low flow,WARNING,Inspect rotor alignment and bearings
22591,-1,-0.0082124983953023,Anomaly,86.3671,0.382638,2.41322,0.2500719999999999,126.309,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
22595,-1,-0.0035636624708713,Anomaly,86.3502,-0.601143,2.51248,0.248327,126.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
22613,-1,-0.0155968044546147,Anomaly,85.5289,0.710565,2.66386,0.250614,126.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23401,-1,-0.0053473932733411,Anomaly,85.9622,0.382638,2.60289,0.245752,130.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23409,-1,-4.0969298899851125e-05,Anomaly,86.039,0.054711,2.23755,0.246253,129.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23414,-1,-0.0030828730012808,Anomaly,85.9827,0.054711,3.30919,0.240678,130.0,Possible rotor imbalance | Possible overheating | Possible valve blockage | Possible motor overload,WARNING,Inspect rotor alignment and bearings
23416,-1,-0.003292248371569,Anomaly,85.9525,0.382638,2.96607,0.241457,129.694,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23419,-1,-0.0117955345153916,Anomaly,86.1131,0.054711,2.50227,0.236481,130.308,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23420,-1,-0.0050179701432379,Anomaly,86.1909,0.054711,2.76541,0.2408489999999999,131.389,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23421,-1,-0.0041065087245455,Anomaly,85.9884,0.382638,2.07156,0.239236,129.928,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23431,-1,-0.0085972676118875,Anomaly,85.8701,0.382638,2.71481,0.241003,129.308,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23435,-1,-0.0189825689337266,Anomaly,86.6578,0.054711,1.81647,0.239546,130.389,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23436,-1,-0.0060897410974436,Anomaly,85.9218,0.054711,1.94873,0.246548,131.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23437,-1,-0.0061791724912066,Anomaly,86.5904,0.054711,2.7610200000000003,0.2417099999999999,130.308,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23441,-1,-0.0182474642518492,Anomaly,86.3775,-0.2732159999999999,0.960011,0.245086,130.694,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23447,-1,-0.0091831846942125,Anomaly,86.5407,0.710565,2.99898,0.2441559999999999,130.694,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23448,-1,-0.0016853365395007,Anomaly,86.4774,-0.2732159999999999,2.82011,0.245938,129.61700000000002,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23454,-1,-0.0138721327369293,Anomaly,86.4742,-0.601143,2.0245900000000003,0.240941,130.694,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23635,-1,-0.1005514736892001,Anomaly,92.2562,0.054711,1.27794,0.0820646999999999,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,CRITICAL,Inspect rotor alignment and bearings
23636,-1,-0.0272055019984426,Anomaly,92.0144,-0.2732159999999999,1.1211799999999998,0.0827238,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23637,-1,-0.0700062051730616,Anomaly,92.2413,0.054711,1.93242,0.0816479,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23638,-1,-0.0565139869138451,Anomaly,92.2438,-0.2732159999999999,1.25962,0.0833346,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23639,-1,-0.0537121991866899,Anomaly,92.3611,0.054711,1.59773,0.0822722,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23640,-1,-0.0703599217256655,Anomaly,92.2081,0.382638,1.2084,0.0819595,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23641,-1,-0.058362698041827,Anomaly,92.2305,0.382638,0.712917,0.0830546,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23642,-1,-0.0834943608842283,Anomaly,92.3508,0.054711,1.32975,0.0815088,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23643,-1,-0.0629613250092117,Anomaly,92.2582,0.054711,1.86596,0.0835429,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23644,-1,-0.0498663701847779,Anomaly,92.2867,0.054711,1.36674,0.0820593999999999,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23645,-1,-0.0461288544310996,Anomaly,92.3134,0.054711,1.19339,0.0817002,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23646,-1,-0.0689096917648658,Anomaly,92.3117,0.054711,2.20982,0.0830853999999999,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23647,-1,-0.0904210613339451,Anomaly,92.2276,0.382638,1.4320700000000002,0.0821643999999999,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23648,-1,-0.0660567756722059,Anomaly,92.3195,-0.2732159999999999,1.354,0.0829179999999999,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23649,-1,-0.053921224955855,Anomaly,92.3987,0.054711,2.0580000000000003,0.08211,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23650,-1,-0.0651650803946997,Anomaly,92.3622,0.382638,1.26552,0.0822069,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23651,-1,-0.0641171582920863,Anomaly,92.2179,0.382638,1.88323,0.0826537,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23652,-1,-0.0735981667392039,Anomaly,92.3079,-0.601143,2.22662,0.0821977,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23653,-1,-0.0736162795250291,Anomaly,92.4039,-0.601143,1.55682,0.0824008,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23654,-1,-0.0747678020570872,Anomaly,92.543,0.382638,1.81017,0.0825154,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23655,-1,-0.0591802374097102,Anomaly,92.5555,0.382638,1.80277,0.0821018,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23656,-1,-0.0534388987208179,Anomaly,92.4826,0.054711,1.40275,0.082509,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23657,-1,-0.0688746985269236,Anomaly,92.3801,0.382638,1.9447,0.0816291999999999,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23658,-1,-0.0585454466720449,Anomaly,92.8084,0.054711,1.97453,0.0820964,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23659,-1,-0.0591386296771947,Anomaly,92.6807,0.054711,2.27031,0.082005,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23660,-1,-0.0798028429039338,Anomaly,92.4346,-0.2732159999999999,1.37916,0.0810418,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23661,-1,-0.0794964423436106,Anomaly,92.8106,-0.601143,1.32476,0.082878,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23662,-1,-0.0825911227154881,Anomaly,92.376,0.054711,1.54211,0.0816279,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23663,-1,-0.0488639909428817,Anomaly,92.4763,0.054711,1.88925,0.0826828,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23664,-1,-0.0725934606263015,Anomaly,92.7979,0.382638,1.82353,0.0820541,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23665,-1,-0.0591841218858144,Anomaly,92.8387,0.054711,1.76695,0.0817789999999999,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23666,-1,-0.0530930245777439,Anomaly,92.6194,0.054711,1.84422,0.0820126,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23667,-1,-0.0618866526233432,Anomaly,92.5159,0.382638,1.67895,0.0820338999999999,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23668,-1,-0.0717756747091497,Anomaly,92.7781,-0.2732159999999999,1.86,0.0819016,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23669,-1,-0.0610431733396347,Anomaly,92.813,0.054711,1.82197,0.0822579,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23670,-1,-0.0674623794546483,Anomaly,92.8926,0.382638,1.69348,0.0824293,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23671,-1,-0.0744719397965736,Anomaly,92.7195,-0.2732159999999999,2.17417,0.0815325,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23672,-1,-0.0616092194442871,Anomaly,92.8218,-0.2732159999999999,2.17036,0.0826488,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23673,-1,-0.0784962361144419,Anomaly,92.8947,-0.2732159999999999,1.62573,0.0814728,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23674,-1,-0.068479008308353,Anomaly,92.9503,-0.2732159999999999,1.7652900000000002,0.0828531,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23675,-1,-0.0509937570165116,Anomaly,92.9526,0.054711,1.38628,0.0828471,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23676,-1,-0.0602154793124397,Anomaly,93.0101,0.054711,1.29004,0.081138,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23677,-1,-0.0805402897877356,Anomaly,93.0507,0.382638,0.631171,0.0818188,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23678,-1,-0.0701980757375984,Anomaly,93.1136,0.054711,1.51005,0.0825973,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23679,-1,-0.0437545450966803,Anomaly,93.0074,0.054711,1.1772,0.0824161,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23680,-1,-0.0530875972179417,Anomaly,93.1111,0.054711,1.4045299999999998,0.0815621,76.0396,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23681,-1,-0.0313280152166771,Anomaly,93.1018,0.054711,1.46827,0.0825763,77.9614,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23682,-1,-0.0270024153828098,Anomaly,93.0392,0.054711,1.44581,0.0824113,76.0396,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23683,-1,-0.0125439158389352,Anomaly,93.0087,0.054711,1.40886,0.0822441,77.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23684,-1,-0.0009319953343138,Anomaly,93.2043,-0.2732159999999999,1.50352,0.0829027,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23685,-1,-0.0194943121526438,Anomaly,93.2234,-0.601143,0.6279640000000001,0.0822436,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23686,-1,-0.0066915588900916,Anomaly,93.1864,0.054711,1.24396,0.0820998999999999,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23697,-1,-0.0098651583152152,Anomaly,93.1606,-0.2732159999999999,1.44655,0.082024,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23701,-1,-0.0174782267067291,Anomaly,93.2888,0.382638,1.61046,0.0835268,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23721,-1,-0.001096333887534,Anomaly,93.1454,-0.2732159999999999,1.7486400000000002,0.0822155,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23722,-1,-0.0038942854274381,Anomaly,93.6549,0.710565,1.57546,0.081851,77.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23723,-1,-0.0108580116135984,Anomaly,93.5102,0.710565,1.55669,0.0826216999999999,77.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23724,-1,-0.0023626231297265,Anomaly,93.6754,0.382638,1.82748,0.0815707,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23729,-1,-0.0034291240664907,Anomaly,93.1279,0.382638,0.670855,0.0817599,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23748,-1,-0.0093187497304091,Anomaly,93.3456,0.382638,0.6289939999999999,0.0820493,76.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23749,-1,-0.0033604885203619,Anomaly,93.4848,-0.2732159999999999,1.46016,0.0824515,76.0396,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23762,-1,-0.003046179371522,Anomaly,93.3641,0.710565,1.81087,0.0815318999999999,77.0,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23763,-1,-0.0004055550745172,Anomaly,93.2651,0.054711,2.0233,0.0819146,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23775,-1,-0.0103856473341678,Anomaly,93.68,0.382638,0.978261,0.081623,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23777,-1,-0.0042947099767518,Anomaly,93.8188,-0.2732159999999999,0.969294,0.0817511,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23784,-1,-0.027391065944932,Anomaly,93.9552,0.054711,0.908121,0.0813611,77.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23785,-1,-0.0125758827690876,Anomaly,94.0867,0.054711,1.90611,0.0831342,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23789,-1,-0.0122015563632329,Anomaly,93.9567,0.054711,1.83051,0.081171,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23795,-1,-0.0181221541379532,Anomaly,94.2721,0.054711,1.968,0.0833641,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23804,-1,-0.0126773083033873,Anomaly,94.1041,-0.601143,0.693204,0.0826578,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23805,-1,-0.0040368951891178,Anomaly,93.99,0.054711,0.681999,0.0819952,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23813,-1,-0.000633341590685,Anomaly,94.2231,0.382638,1.59077,0.0799486,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23814,-1,-0.0030076063293477,Anomaly,94.2029,0.382638,1.86136,0.0810689,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23816,-1,-0.0092266114840524,Anomaly,94.257,0.710565,2.09677,0.0794097,76.9806,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23817,-1,-0.0053179214390266,Anomaly,94.1987,0.710565,2.0636400000000004,0.0806554999999999,76.0197,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23818,-1,-0.0157496573235194,Anomaly,94.0804,0.054711,1.19059,0.0792377,77.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23823,-1,-0.0214422640966782,Anomaly,94.2608,0.710565,2.0562,0.0800073,76.9806,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23824,-1,-0.010469456175312,Anomaly,94.2566,0.710565,1.91816,0.0799431,76.0197,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23825,-1,-0.0222435500144374,Anomaly,94.4869,-0.2732159999999999,1.89228,0.080086,76.9806,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23826,-1,-0.0140807795809833,Anomaly,93.8481,-0.2732159999999999,2.16485,0.078958,76.0197,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23827,-1,-0.0167261228175431,Anomaly,94.5298,0.382638,1.83003,0.0805383,76.9804,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23829,-1,-0.0105875378589637,Anomaly,94.2708,-0.2732159999999999,2.12383,0.0804593,76.0401,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23830,-1,-0.0165297207832236,Anomaly,94.3932,0.054711,1.89828,0.0801176,77.9609,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23831,-1,-0.0032393447599347,Anomaly,94.3191,0.382638,2.15329,0.0803468,76.0199,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23837,-1,-0.0086737728198024,Anomaly,94.3433,-0.601143,2.23519,0.0803478,76.0199,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23838,-1,-0.0149633756371628,Anomaly,94.4385,0.054711,1.38583,0.0797351,76.9804,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23839,-1,-0.0108898916511051,Anomaly,93.9389,-0.2732159999999999,1.35149,0.0803578,76.0199,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
23844,-1,-0.0262987633663855,Anomaly,94.0296,0.710565,0.626664,0.0804598,76.0199,Possible rotor imbalance | Possible overheating,WARNING,Inspect rotor alignment and bearings
23845,-1,-0.0277755491008387,Anomaly,94.0782,0.382638,1.19478,0.079453,77.0,Possible rotor imbalance | Possible overheating | Possible valve blockage,WARNING,Inspect rotor alignment and bearings
